Compound,mp-id,log10_melt_temp_K,delta_T_vegard,melt_temp_K,melt_temp_C,coh_en,bulk_m,shear_m,form_e_per_atom,e_per_atom,density,%ic,M_ave,M_aveX,M_sd,M_sdX,M_harm,M_harmX,M_geo,M_geoX,M_quad,M_quadX,radius_ave,radius_aveX,radius_sd,radius_sdX,radius_harm,radius_harmX,radius_geo,radius_geoX,radius_quad,radius_quadX,atomic_num_ave,atomic_num_aveX,atomic_num_sd,atomic_num_sdX,atomic_num_harm,atomic_num_harmX,atomic_num_geo,atomic_num_geoX,atomic_num_quad,atomic_num_quadX,row_ave,row_aveX,row_sd,row_sdX,row_harm,row_harmX,row_geo,row_geoX,row_quad,row_quadX,group_ave,group_aveX,group_sd,group_sdX,group_harm,group_harmX,group_geo,group_geoX,group_quad,group_quadX,electro_ave,electro_aveX,electro_sd,electro_sdX,electro_harm,electro_harmX,electro_geo,electro_geoX,electro_quad,electro_quadX,vol_ave,vol_aveX,vol_sd,vol_sdX,vol_harm,vol_harmX,vol_geo,vol_geoX,vol_quad,vol_quadX,melt_temp_ave,melt_temp_aveX,melt_temp_sd,melt_temp_sdX,melt_temp_harm,melt_temp_harmX,melt_temp_geo,melt_temp_geoX,melt_temp_quad,melt_temp_quadX,compound_type
CaBr2,mp-22888,3.001365877,454.2833333,1003.15,730.0,3.62787482,29.88792093,10.41717197,-2.048460685,-3.806232623,3.226876694,61.72602406,59.991,66.62866667,19.913,39.91,53.38121572,60.02235122,56.58968556,63.48644771,63.20955347,69.22317655,1.475,1.366666667,0.325,0.166666667,1.403389831,1.307368421,1.438749457,1.33522994,1.510380747,1.400595112,27.5,30.0,7.5,16.66666667,25.45454545,28.0,26.45751311,29.04392867,28.50438563,30.82207001,4.0,4.0,0.0,1.333333333,4.0,4.0,4.0,4.0,4.0,4.0,9.5,12.0,7.5,10.66666667,3.578947368,4.857142857,5.830951895,8.329954186,12.10371844,13.92838828,1.98,2.306666667,0.98,1.64,1.494949495,1.790322581,1.720465053,2.061552856,2.209253268,2.484833998,22.99,21.92,3.21,4.453333333,22.54180078,21.53931837,22.76479739,21.72290762,23.2130179,22.12793709,690.4,548.8666667,424.6,194.4666667,429.26854,356.2388813,544.3959956,428.6751155,810.5166994,679.3438697,hal
CaC2,mp-917,3.386168883,-471.85,2433.15,2160.0,5.935648137,72.78113812,61.61005639,0.011138292,-6.806529167,2.162856357,45.1531264,26.04435,21.36646667,14.03365,5.3522,18.48250521,15.66828913,21.94002814,17.9479242,29.58464972,25.1313875,1.25,1.066666667,0.55,0.133333333,1.008,0.879069767,1.122497216,0.959009395,1.365650028,1.186029792,13.0,10.66666667,7.0,2.666666667,9.230769231,7.826086957,10.95445115,8.962809493,14.76482306,12.54325848,3.0,2.666666667,1.0,0.0,2.666666667,2.4,2.828427125,2.5198421,3.16227766,2.828427125,8.0,10.0,6.0,8.666666667,3.5,4.666666667,5.291502622,7.31861142,10.0,11.48912529,1.775,2.033333333,0.775,1.366666667,1.436619718,1.681318681,1.596871942,1.866494811,1.936814395,2.160632623,15.745,12.26,10.455,5.206666667,8.802667513,7.207384295,11.77276518,9.017182894,18.90005423,15.73116016,2457.5,2905.0,1342.5,2161.666667,1724.109868,2107.960199,2058.397435,2525.112239,2800.287932,3168.765533,carb_gr
CaCl2,mp-22904,3.019178625,559.0833333,1045.15,772.0,4.0916495,35.50035818,13.24112523,-2.792667447,-4.295055677,2.105012928,68.85137242,37.7655,36.99466667,2.3125,10.276,37.62389837,36.87131626,37.69463269,36.93210039,37.83623457,37.05885635,1.4,1.266666667,0.4,0.066666667,1.285714286,1.173913043,1.341640786,1.216440399,1.456021978,1.321615173,18.5,18.0,1.5,4.666666667,18.37837838,17.89473684,18.43908891,17.94634226,18.56071119,18.05547009,3.5,3.333333333,0.5,0.666666667,3.428571429,3.272727273,3.464101615,3.301927249,3.535533906,3.366501646,9.5,12.0,7.5,10.66666667,3.578947368,4.857142857,5.830951895,8.329954186,12.10371844,13.92838828,2.08,2.44,1.08,1.773333333,1.519230769,1.837209302,1.777638883,2.153400065,2.343672332,2.643936459,21.795,20.32666667,4.405,2.86,20.90470291,19.58524144,21.34521024,19.9357916,22.23569315,20.74659972,643.3,486.0666667,471.7,257.2666667,297.4257734,239.0081612,437.4174208,320.2111705,797.7065751,658.8166462,hal
CaF2,mp-2741,3.22818213,1283.796667,1691.15,1418.0,5.494513857,84.94270945,43.36734388,-4.245612699,-5.8591337,3.089832592,89.14017515,29.5382016,26.02493547,10.5397984,0.6937312,25.77739883,23.03734314,27.59380371,24.36576664,31.36228155,27.85752282,1.15,0.933333333,0.65,0.266666667,0.782608696,0.658536585,0.948683298,0.766309432,1.320984481,1.116542282,14.5,12.66666667,5.5,0.666666667,12.4137931,11.02040816,13.41640786,11.74460292,15.50806242,13.68697678,3.0,2.666666667,1.0,0.0,2.666666667,2.4,2.828427125,2.5198421,3.16227766,2.828427125,9.5,12.0,7.5,10.66666667,3.578947368,4.857142857,5.830951895,8.329954186,12.10371844,13.92838828,2.49,2.986666667,1.49,2.32,1.598393574,1.996655518,1.994993734,2.511435611,2.901758088,3.300545409,18.7,16.2,7.5,1.266666667,15.69197861,13.84150943,17.13009048,14.86776811,20.14795275,17.67597239,584.265,407.3533333,530.735,335.98,102.1556143,78.41274255,244.3070814,147.2842988,789.332142,645.2275882,hal
CaI2,mp-30031,3.02207766,422.5833333,1052.15,779.0,3.169357627,15.53541849,8.037057519,-1.643792675,-3.326286297,3.385258566,49.78718937,83.491235,97.96231333,43.413235,71.24364667,60.91750049,73.68973926,71.31673961,86.42113387,94.10364124,106.1692597,1.6,1.533333333,0.2,0.333333333,1.575,1.512,1.587450787,1.522332522,1.61245155,1.54488403,36.5,42.0,16.5,28.66666667,29.04109589,34.19354839,32.55764119,38.2995712,40.0562105,44.78839135,4.5,4.666666667,0.5,2.0,4.444444444,4.615384615,4.472135955,4.641588834,4.527692569,4.69041576,9.5,12.0,7.5,10.66666667,3.578947368,4.857142857,5.830951895,8.329954186,12.10371844,13.92838828,1.83,2.106666667,0.83,1.44,1.453551913,1.712446352,1.630950643,1.919793091,2.009427779,2.247309502,25.96,25.88,0.24,8.413333333,25.9577812,25.87803379,25.95889058,25.87901486,25.96110938,25.88098916,750.925,629.5666667,364.075,113.7666667,574.4085628,494.4927107,656.7630851,550.5372256,834.5291854,717.0613282,hal
CaO,mp-2605,3.460318899,2301.25,2886.15,2613.0,5.97705259,90.56563903,57.71158162,-3.316402433,-6.438966535,3.286687964,77.42664596,28.0387,28.0387,12.0393,12.0393,22.86924691,22.86924691,25.32240023,25.32240023,30.51415151,30.51415151,1.2,1.2,0.6,0.6,0.9,0.9,1.039230485,1.039230485,1.341640786,1.341640786,14.0,14.0,6.0,6.0,11.42857143,11.42857143,12.64911064,12.64911064,15.23154621,15.23154621,3.0,3.0,1.0,1.0,2.666666667,2.666666667,2.828427125,2.828427125,3.16227766,3.16227766,9.0,9.0,7.0,7.0,3.555555556,3.555555556,5.656854249,5.656854249,11.40175425,11.40175425,2.22,2.22,1.22,1.22,1.54954955,1.54954955,1.854723699,1.854723699,2.533140344,2.533140344,21.78,21.78,4.42,4.42,20.88301194,20.88301194,21.32679066,21.32679066,22.22396904,22.22396904,584.9,584.9,530.1,530.1,104.4657206,104.4657206,247.1881874,247.1881874,789.3757154,789.3757154,ox
CdBr2,mp-27934,2.924873449,465.8766667,841.15,568.0,2.078377063,20.78622454,6.873119634,-0.88810125,-2.281453203,4.412564448,33.1838254,96.1575,90.73966667,16.2535,15.799,93.41017127,88.42785201,94.77388113,89.53275553,97.52149029,92.02451006,1.35,1.283333333,0.2,0.25,1.32037037,1.258235294,1.335102992,1.270308272,1.364734406,1.297112177,41.5,39.33333333,6.5,7.333333333,40.48192771,38.47328244,40.98780306,38.8859257,42.00595196,39.80787192,4.5,4.333333333,0.5,1.0,4.444444444,4.285714286,4.472135955,4.30886938,4.527692569,4.358898944,14.5,15.33333333,2.5,7.333333333,14.06896552,14.92682927,14.28285686,15.13653129,14.71393897,15.51343504,2.325,2.536666667,0.635,1.41,2.151569892,2.367066246,2.236604569,2.455594822,2.410155597,2.606357612,16.39,17.52,3.39,8.853333333,15.68883466,16.85058978,16.03558543,17.19749964,16.7369113,17.80914372,430.01,375.2733333,164.21,20.87333333,367.3023325,325.8272555,397.4212828,347.5514244,460.2972129,405.954303,hal
CdCl2,mp-22881,2.922803282,524.6766667,837.15,564.0,2.398532557,29.91221381,7.817233145,-1.488688826,-2.62665707,3.611054751,41.73828512,73.932,61.10566667,38.479,13.835,53.90503683,45.93572778,63.12928942,52.08407203,83.34611008,71.06350057,1.275,1.183333333,0.275,0.15,1.215686275,1.134146341,1.24498996,1.157294527,1.304319746,1.211404144,32.5,27.33333333,15.5,4.666666667,25.10769231,21.66371681,28.56571371,24.02774569,36.00694377,30.99462319,4.0,3.666666667,1.0,0.333333333,3.75,3.461538462,3.872983346,3.556893304,4.123105626,3.785938897,14.5,15.33333333,2.5,7.333333333,14.06896552,14.92682927,14.28285686,15.13653129,14.71393897,15.51343504,2.425,2.67,0.735,1.543333333,2.202226804,2.449724771,2.310930549,2.564997562,2.53393962,2.758459715,15.195,15.92666667,2.195,7.26,14.87792037,15.63056004,15.03562436,15.78268319,15.35272126,16.06055416,382.91,312.4733333,211.31,83.67333333,266.2979604,224.9231317,319.3245246,259.6135031,437.3465265,370.5808632,hal
CdF2,mp-241,3.140869281,1149.39,1383.15,1110.0,3.36528435,90.44778416,20.32981047,-2.505521514,-3.75462253,6.029135395,73.04563675,65.7047016,50.13593547,46.7062984,24.8047312,32.50345029,26.27708109,46.21287161,34.36220338,80.61380851,66.7285835,1.025,0.85,0.525,0.183333333,0.756097561,0.645833333,0.880340843,0.729049868,1.151629281,0.983615779,28.5,22.0,19.5,10.0,15.15789474,12.34285714,20.78460969,15.72444837,34.5325933,28.67054237,3.5,3.0,1.5,0.333333333,2.857142857,2.5,3.16227766,2.714417617,3.807886553,3.31662479,14.5,15.33333333,2.5,7.333333333,14.06896552,14.92682927,14.28285686,15.13653129,14.71393897,15.51343504,2.835,3.216666667,1.145,2.09,2.372557319,2.741657609,2.593491855,2.991467459,3.057490801,3.392978043,12.1,11.8,0.9,3.133333333,12.03305785,11.74193548,12.0664825,11.77045178,12.13342491,11.83046914,323.875,233.76,270.345,162.3866667,98.21257152,76.83421484,178.349647,119.4118016,421.8784596,345.8459822,hal
CeB6,mp-21343,3.451041511,659.15,2825.15,2552.0,6.68779306,205.9646142,151.8855502,-0.514281079,-7.087057223,4.886744583,19.07116518,75.4635,29.28314286,64.6525,10.75,20.07320196,12.45269684,38.92035555,15.58876994,99.37145258,53.89640828,1.35,0.992857143,0.5,0.464285714,1.164814815,0.921129707,1.25399362,0.949881274,1.439618005,1.052717572,31.5,12.57142857,26.5,4.0,9.206349206,5.750708215,17.02938637,7.096356603,41.16430493,22.4053565,5.0,2.857142857,3.0,0.571428571,3.2,2.24,4.0,2.438027308,5.830951895,3.545621042,8.5,11.71428571,4.5,10.57142857,6.117647059,9.837837838,7.211102551,10.98543245,9.617692031,12.13024555,1.58,1.908571429,0.46,1.588571429,1.446075949,1.825753425,1.51155549,1.872528483,1.645600194,1.935532411,12.54,6.718571429,8.15,0.807142857,7.24314992,4.946733836,9.530430211,5.478348536,14.95573803,8.813210052,1708.5,2166.0,640.5,1860.857143,1468.382792,2005.381295,1583.897724,2098.849684,1824.612973,2211.897376,bor
CeBr3,mp-569850,2.997888547,528.8,995.15,722.0,4.084667828,42.0518118,13.59324401,-1.835426366,-4.54639356,5.002318537,57.10436013,110.01,94.957,30.106,24.899,101.7710105,89.52151207,105.8103438,91.94927794,114.0551241,98.4713678,1.5,1.325,0.35,0.4,1.418333333,1.270149254,1.458595215,1.295138794,1.54029218,1.359227722,46.5,40.75,11.5,11.75,43.65591398,38.85167464,45.0555213,39.71074471,47.90093945,41.94937425,6.0,5.0,2.0,1.0,5.333333333,4.571428571,5.656854249,4.75682846,6.32455532,5.291502622,10.5,13.75,6.5,11.75,6.476190476,9.379310345,8.246211251,11.83999963,12.34908904,14.85765796,2.04,2.5,0.92,1.94,1.625098039,2.098227848,1.820769068,2.321524594,2.237856117,2.623890242,20.235,20.0075,0.455,9.6625,20.22476896,19.99991203,20.22988384,20.00367722,20.24011487,20.01137989,666.9,466.35,401.1,67.65,425.6626181,327.2515995,532.7986486,376.3215126,778.226715,581.5008426,hal
CeCl3,mp-582011,3.037486259,694.45,1090.15,817.0,4.622130386,55.23176389,16.29589754,-2.688375017,-5.112035539,3.837583637,64.66866716,87.7845,61.61875,52.3315,8.43925,56.58780933,43.59387143,70.48072466,49.98752976,102.1993363,76.49058616,1.425,1.2125,0.425,0.2875,1.298245614,1.129770992,1.360147051,1.166253425,1.487027236,1.26713259,37.5,27.25,20.5,1.75,26.29333333,20.64921466,31.40063694,23.10434652,42.73757129,32.52306874,5.5,4.25,2.5,0.25,4.363636364,3.555555556,4.898979486,3.833658625,6.041522987,4.769696007,10.5,13.75,6.5,11.75,6.476190476,9.379310345,8.246211251,11.83999963,12.34908904,14.85765796,2.14,2.65,1.02,2.09,1.653831776,2.171288344,1.881276163,2.438202755,2.370653918,2.793349244,19.04,18.215,1.65,7.87,18.89701155,18.11221243,18.96837104,18.16204758,19.1113605,18.2709633,619.8,395.7,448.2,138.3,295.6902227,217.1688589,428.099054,271.0383693,764.8759899,554.2931715,hal
CeO2,mp-20194,3.427023329,2280.616667,2673.15,2400.0,7.797782407,194.4969515,87.80207198,-3.938178882,-8.746318913,6.994760438,73.96165691,78.0577,57.3716,62.0583,36.03906667,28.71942077,22.7029133,47.347354,32.97856147,99.72079587,81.94399522,1.225,1.016666667,0.625,0.216666667,0.906122449,0.774418605,1.053565375,0.873289174,1.375227254,1.175088649,33.0,24.66666667,25.0,14.0,14.06060606,11.22580645,21.54065923,15.48350656,41.40048309,34.11744422,5.0,4.0,3.0,1.333333333,3.2,2.666666667,4.0,3.174802104,5.830951895,4.898979486,10.0,12.0,6.0,9.333333333,6.4,8.0,8.0,10.0793684,11.66190379,13.26649916,2.28,2.666666667,1.16,1.92,1.689824561,2.034929577,1.962855063,2.366527938,2.558124313,2.882221366,19.025,18.47,1.665,4.676666667,18.87928515,18.34414709,18.95200253,18.40574118,19.09771845,18.53658814,561.4,392.5333333,506.6,319.4666667,104.2508016,80.14387438,241.9223016,147.4724142,756.1835227,618.2313699,ox
CoCl2,mp-696114,3.005673749,309.4166667,1013.15,740.0,3.35273278,44.30947386,13.81238658,-0.968921157,-4.174261073,3.222759738,33.60842367,47.1930975,43.27973167,11.7400975,3.990935,44.27254563,40.88247212,45.70950188,41.99735983,48.63145423,44.67270565,1.175,1.116666667,0.175,0.216666667,1.14893617,1.094594595,1.161895004,1.10520945,1.187960437,1.128789913,22.0,20.33333333,5.0,2.333333333,20.86363636,19.3943662,21.42428529,19.83446706,22.56102835,20.87262961,3.5,3.333333333,0.5,0.666666667,3.428571429,3.272727273,3.464101615,3.301927249,3.535533906,3.366501646,13.0,14.33333333,4.0,8.333333333,11.76923077,13.11428571,12.36931688,13.75245135,13.60147051,14.82115605,2.52,2.733333333,0.64,1.48,2.357460317,2.575491329,2.437375638,2.657728855,2.6,2.799142726,12.03,13.81666667,5.36,9.37,9.641837074,11.32358933,10.76992572,12.63499282,13.17006074,14.71182178,969.8,703.7333333,798.2,474.9333333,312.8364611,245.486676,550.8074074,373.398248,1256.039522,1030.326343,hal
Cr2O3,mp-19399,3.432672716,1803.27,2708.15,2435.0,6.051961704,161.7417091,63.32943079,-2.381365091,-7.98478336,4.904330425,54.71072788,33.99775,30.39808,17.99835,11.1988,24.46945467,22.12668854,28.8427877,25.63601552,38.46800759,35.14294021,1.0,0.92,0.4,0.2,0.84,0.777777778,0.916515139,0.842057919,1.077032961,1.0,16.0,14.4,8.0,4.8,12.0,10.90909091,13.85640646,12.41476459,17.88854382,16.39512123,3.0,2.8,1.0,0.4,2.666666667,2.5,2.828427125,2.639015822,3.16227766,2.966479395,11.0,12.0,5.0,7.2,8.727272727,9.6,9.797958971,10.80768031,12.08304597,12.9614814,2.55,2.728,0.89,1.4,2.239372549,2.407419899,2.389644325,2.570267358,2.700851718,2.86398324,12.295,13.308,5.065,7.524,10.20844246,11.12504875,11.20324953,12.22883686,13.29741516,14.20320105,1117.4,904.88,1062.6,839.12,106.9124754,89.82795958,345.6356463,239.1392884,1541.97974,1379.40633,ox
CrBr3,mp-27734,3.147104101,658.8,1403.15,1130.0,2.892360314,26.96956135,8.835138764,-0.816884146,-4.457840919,3.94264798,34.45937457,65.95005,72.927025,13.95395,46.928975,62.99762281,70.45073323,64.45693426,71.76605657,67.41010173,73.9214821,1.275,1.2125,0.125,0.5125,1.262745098,1.203738318,1.268857754,1.207967887,1.281112798,1.217322882,29.5,32.25,5.5,20.25,28.47457627,31.40186916,28.98275349,31.84958983,30.00833218,32.59984663,4.0,4.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,11.5,14.25,5.5,11.25,8.869565217,11.65714286,10.09950494,13.10311352,12.74754878,15.0249792,2.31,2.635,0.65,1.805,2.127099567,2.475365239,2.21666416,2.561508523,2.399708316,2.694457274,13.505,16.6425,6.275,13.0275,10.5893669,13.79401013,11.95865377,15.37992755,14.8916302,17.50727063,1222.9,744.35,957.1,345.65,473.8277864,340.558935,761.2121912,449.8112942,1552.908503,1114.040946,hal
CrCl3,mp-567504,3.153860577,751.45,1425.15,1152.0,3.339693831,35.59348883,10.45988164,-1.559147114,-4.933353856,2.461543956,43.02171753,43.72455,39.588775,8.27155,13.590725,42.15978743,38.51661545,42.93504086,39.01507405,44.50005407,40.23164191,1.2,1.1,0.2,0.4,1.166666667,1.076923077,1.183215957,1.087757306,1.216552506,1.113552873,20.5,18.75,3.5,6.75,19.90243902,18.33707865,20.19900988,18.53060085,20.79663434,18.99341991,3.5,3.25,0.5,1.25,3.428571429,3.2,3.464101615,3.223709795,3.535533906,3.278719262,11.5,14.25,5.5,11.25,8.869565217,11.65714286,10.09950494,13.10311352,12.74754878,15.0249792,2.41,2.785,0.75,1.955,2.17659751,2.577690418,2.290327488,2.690248104,2.524004754,2.85973775,12.31,14.85,5.08,11.235,10.21362307,12.86895599,11.21292558,13.96398137,13.31700041,15.48797275,1175.8,673.7,1004.2,416.3,318.156149,222.9501162,611.6273375,323.9679785,1546.261065,1100.084051,hal
CrF3,mp-560338,3.137717981,788.0025,1373.15,1100.0,4.77063619,94.07091683,30.44908776,-3.066987122,-6.04241159,3.566924781,73.96165691,35.4972516,27.2478274,16.4988484,1.2497774,27.82871428,22.5809814,31.42996775,24.43602259,39.14418053,30.76691562,0.95,0.725,0.45,0.025,0.736842105,0.595744681,0.836660027,0.646784364,1.051189802,0.823103882,16.5,12.75,7.5,0.75,13.09090909,10.66666667,14.69693846,11.50097588,18.12456896,14.30908802,3.0,2.5,1.0,0.5,2.666666667,2.285714286,2.828427125,2.37841423,3.16227766,2.645751311,11.5,14.25,5.5,11.25,8.869565217,11.65714286,10.09950494,13.10311352,12.74754878,15.0249792,2.82,3.4,1.16,2.57,2.342836879,2.949464286,2.570369623,3.198448233,3.049262206,3.545306757,9.215,10.2075,1.985,6.5925,8.787411829,9.848099726,8.998666568,10.03917654,9.426369927,10.35124268,1116.765,585.1475,1063.235,504.8525,104.4941416,70.79388431,341.6070842,135.2265773,1541.957435,1090.985378,hal
CrF5,mp-639662,2.48735052,-100.7916667,307.15,34.0,3.780627721,58.89123865,17.59400486,-2.338208528,-4.795341551,2.842188572,73.96165691,35.4972516,24.49801933,16.4988484,7.165986,27.82871428,21.24553924,31.42996775,22.46946397,39.14418053,27.41134508,0.95,0.65,0.45,0.183333333,0.736842105,0.56,0.836660027,0.59360335,1.051189802,0.731436942,16.5,11.5,7.5,3.5,13.09090909,10.04651163,14.69693846,10.59832659,18.12456896,12.78671185,3.0,2.333333333,1.0,1.0,2.666666667,2.181818182,2.828427125,2.244924097,3.16227766,2.449489743,11.5,15.16666667,5.5,13.16666667,8.869565217,13.0212766,10.09950494,14.29111047,12.74754878,15.71093038,2.82,3.593333333,1.16,3.04,2.342836879,3.228078176,2.570369623,3.44022812,3.049262206,3.695889609,9.215,10.53833333,1.985,8.128333333,8.787411829,10.26095037,8.998666568,10.41209372,9.426369927,10.64168611,1116.765,407.9416667,1063.235,318.725,104.4941416,63.92207809,341.6070842,99.29036756,1541.957435,891.3217998,hal
CrO3,mp-510421,2.67223644,-115.95,470.15,197.0,5.100745236,57.66197614,21.19039334,-1.526178955,-6.620439924,2.398040168,54.71072788,33.99775,24.998575,17.99835,0.999475,24.46945467,19.34804413,28.8427877,21.48178991,38.46800759,29.45987447,1.0,0.8,0.4,0.1,0.84,0.7,0.916515139,0.74155855,1.077032961,0.871779789,16.0,12.0,8.0,0.0,12.0,9.6,13.85640646,10.5285921,17.88854382,13.85640646,3.0,2.5,1.0,0.5,2.666666667,2.285714286,2.828427125,2.37841423,3.16227766,2.645751311,11.0,13.5,5.0,10.5,8.727272727,11.29411765,9.797958971,12.52067664,12.08304597,14.17744688,2.55,2.995,0.89,2.165,2.239372549,2.712779097,2.389644325,2.867119893,2.700851718,3.092587913,12.295,14.8275,5.065,11.2125,10.20844246,12.85662484,11.20324953,13.94591022,13.29741516,15.46271079,1117.4,586.1,1062.6,503.9,106.9124754,72.45951356,345.6356463,137.6257004,1541.97974,1091.032667,ox
CsF,mp-1784,2.98007158,777.59,955.15,682.0,3.69694834,31.43062081,9.260433395,-2.857046702,-4.015022955,4.406028855,92.14503995,75.95192755,75.95192755,56.95352435,56.95352435,33.24459884,33.24459884,50.24929216,50.24929216,94.93365702,94.93365702,1.55,1.55,1.05,1.05,0.838709677,0.838709677,1.140175425,1.140175425,1.872164523,1.872164523,32.0,32.0,23.0,23.0,15.46875,15.46875,22.24859546,22.24859546,39.40812099,39.40812099,4.0,4.0,2.0,2.0,3.0,3.0,3.464101615,3.464101615,4.472135955,4.472135955,9.0,9.0,8.0,8.0,1.888888889,1.888888889,4.123105626,4.123105626,12.04159458,12.04159458,2.385,2.385,1.595,1.595,1.318322851,1.318322851,1.773189217,1.773189217,2.869189781,2.869189781,41.07,41.07,29.87,29.87,19.34570246,19.34570246,28.18737306,28.18737306,50.7834796,50.7834796,177.56,177.56,124.03,124.03,90.9220134,90.9220134,127.0594849,127.0594849,216.5894607,216.5894607,hal
CsN3,mp-510557,2.76578028,460.465,583.15,310.0,4.255902603,38.53918952,18.82989717,-0.435389916,-6.62359465,3.177868264,71.79370483,73.45607595,43.73138798,59.44937595,22.72133798,25.34258425,18.04180084,43.14587805,24.58315216,94.49880102,67.55076254,1.625,1.1375,0.975,0.1625,1.04,0.8,1.3,0.919238816,1.895059366,1.416642157,31.0,19.0,24.0,8.5,12.41935484,8.953488372,19.62141687,11.71963814,39.20459157,28.16025568,4.0,3.0,2.0,0.0,3.0,2.4,3.464101615,2.632148026,4.472135955,3.464101615,8.0,11.5,7.0,11.0,1.875,3.333333333,3.872983346,7.621991222,10.63014581,13.0,1.915,2.4775,1.125,2.0825,1.254099217,1.775674677,1.54970965,2.170510847,2.221002026,2.662184254,42.24,27.89,28.7,7.58,22.73976326,16.97345114,30.99237971,20.48503896,51.06767667,37.35799245,182.32,122.685,119.27,28.11,104.2960152,78.590025,137.8957922,93.24338956,217.8667375,160.3764599,nitr_gr
CsO2,mp-1441,2.84828151,568.0866667,705.15,432.0,3.49946288,33.52009314,11.05514188,-0.969837783,-4.46962222,3.732205735,82.7200791,74.45242595,54.96808397,58.45302595,33.63555063,28.56062056,22.63658346,46.1129861,32.40286388,94.65685381,77.83705361,1.6,1.266666667,1.0,0.466666667,0.975,0.806896552,1.2489996,0.978194649,1.886796226,1.579029238,31.5,23.66666667,23.5,13.0,13.96825397,11.18644068,20.97617696,15.21180984,39.30012723,32.41913015,4.0,3.333333333,2.0,0.666666667,3.0,2.571428571,3.464101615,2.884499141,4.472135955,3.829708431,8.5,11.0,7.5,10.33333333,1.882352941,2.666666667,4.0,6.349604208,11.33578405,13.07669683,2.115,2.556666667,1.325,2.03,1.284917258,1.624063745,1.648514483,2.106596341,2.495766415,2.84554037,44.15,35.22,26.79,12.07333333,27.89396149,23.20117558,35.09299645,27.75429554,51.64229468,43.3405999,178.195,137.0633333,123.395,63.99666667,92.74745083,75.35395605,128.5578936,96.75186637,216.7482043,179.7800583,ox
CuBr2,mp-23219,2.887138863,141.36,771.15,498.0,2.41778356,29.29504657,9.494068434,-0.30782196,-2.765508543,4.457784862,24.48961579,71.725,74.45133333,8.179,32.08733333,70.79232602,73.58953193,71.25713707,74.0301143,72.18983077,74.84961044,1.25,1.216666667,0.1,0.316666667,1.242,1.20974026,1.245993579,1.21313691,1.25399362,1.220314167,32.0,33.0,3.0,13.66666667,31.71875,32.74193548,31.85906464,32.8734054,32.14031736,33.12099032,4.0,4.0,0.0,1.333333333,4.0,4.0,4.0,4.0,4.0,4.0,14.0,15.0,3.0,7.666666667,13.35714286,14.38461538,13.67479433,14.70381995,14.31782106,15.26433752,2.43,2.606666667,0.53,1.34,2.314403292,2.495857988,2.371497417,2.553361707,2.487126856,2.654128859,13.445,15.55666667,6.335,10.81666667,10.46008181,12.40904118,11.85899658,14.06395253,14.86271341,16.66382209,811.785,629.79,545.985,275.39,444.5700105,363.1540844,600.7455917,457.7679547,978.3120701,813.3958964,hal
