Compound,mp-id,log10_melt_temp_K,delta_T_vegard,melt_temp_K,melt_temp_C,coh_en,bulk_m,shear_m,form_e_per_atom,e_per_atom,density,%ic,M_ave,M_aveX,M_sd,M_sdX,M_harm,M_harmX,M_geo,M_geoX,M_quad,M_quadX,radius_ave,radius_aveX,radius_sd,radius_sdX,radius_harm,radius_harmX,radius_geo,radius_geoX,radius_quad,radius_quadX,atomic_num_ave,atomic_num_aveX,atomic_num_sd,atomic_num_sdX,atomic_num_harm,atomic_num_harmX,atomic_num_geo,atomic_num_geoX,atomic_num_quad,atomic_num_quadX,row_ave,row_aveX,row_sd,row_sdX,row_harm,row_harmX,row_geo,row_geoX,row_quad,row_quadX,group_ave,group_aveX,group_sd,group_sdX,group_harm,group_harmX,group_geo,group_geoX,group_quad,group_quadX,electro_ave,electro_aveX,electro_sd,electro_sdX,electro_harm,electro_harmX,electro_geo,electro_geoX,electro_quad,electro_quadX,vol_ave,vol_aveX,vol_sd,vol_sdX,vol_harm,vol_harmX,vol_geo,vol_geoX,vol_quad,vol_quadX,melt_temp_ave,melt_temp_aveX,melt_temp_sd,melt_temp_sdX,melt_temp_harm,melt_temp_harmX,melt_temp_geo,melt_temp_geoX,melt_temp_quad,melt_temp_quadX,compound_type
NbO,mp-2311,3.34442175,807.75,2210.15,1937.0,7.484862432,209.0244561,100.7829467,-2.293447202,-9.466932457,7.010467016,57.10436013,54.45289,54.45289,38.45349,38.45349,27.29784105,27.29784105,38.55445936,38.55445936,66.66174407,66.66174407,1.025,1.025,0.425,0.425,0.848780488,0.848780488,0.932737905,0.932737905,1.109617051,1.109617051,24.5,24.5,16.5,16.5,13.3877551,13.3877551,18.11077028,18.11077028,29.53811098,29.53811098,3.5,3.5,1.5,1.5,2.857142857,2.857142857,3.16227766,3.16227766,3.807886553,3.807886553,10.5,10.5,5.5,5.5,7.619047619,7.619047619,8.94427191,8.94427191,11.85326959,11.85326959,2.52,2.52,0.92,0.92,2.184126984,2.184126984,2.346060528,2.346060528,2.682685222,2.682685222,14.095,14.095,3.265,3.265,13.33868748,13.33868748,13.7116301,13.7116301,14.46821516,14.46821516,1402.4,1402.4,1347.6,1347.6,107.4586423,107.4586423,388.2009789,388.2009789,1944.929695,1944.929695,ox
NbSi2,mp-12104,3.346968766,181.8166667,2223.15,1950.0,5.937860114,155.9113059,90.52866704,-0.550527568,-7.533223018,5.577439821,2.224876281,60.49594,49.69246,32.41044,12.24512667,43.13218599,36.59668109,51.0815244,41.84754189,68.63086316,58.33576966,1.275,1.216666667,0.175,0.25,1.250980392,1.19625,1.262933094,1.206103166,1.286953768,1.227802916,27.5,23.0,13.5,4.333333333,20.87272727,17.9375,23.9582971,20.02995511,30.63494736,26.28687886,4.0,3.666666667,1.0,0.333333333,3.75,3.461538462,3.872983346,3.556893304,4.123105626,3.785938897,9.5,11.0,4.5,7.666666667,7.368421053,8.75,8.366600265,9.932883884,10.51189802,11.78982612,1.75,1.8,0.15,0.733333333,1.737142857,1.788235294,1.743559577,1.794220144,1.756416807,1.805547009,11.445,11.65,0.615,4.43,11.41195282,11.62008897,11.42846446,11.63521352,11.46151168,11.66442026,2218.5,2041.333333,531.5,208.0,2091.165202,1936.517323,2153.891826,1985.428658,2281.279137,2101.938629,carb_gr
Nd2S3,mp-438,3.394477948,1728.334,2480.15,2207.0,6.23140602,88.01968785,41.99821939,-2.457378701,-6.448429905,5.34369916,40.45274578,88.1535,76.9358,56.0885,38.4578,52.4666602,46.54386512,68.00823281,58.51341437,104.4842543,94.54734455,1.425,1.34,0.425,0.14,1.298245614,1.225165563,1.360147051,1.278994543,1.487027236,1.403210604,38.0,33.6,22.0,14.4,25.26315789,22.64150943,30.98386677,27.14766552,43.9089968,39.91991984,5.5,5.0,2.5,1.4,4.363636364,4.0,4.898979486,4.44128607,6.041522987,5.567764363,11.0,12.0,5.0,7.2,8.727272727,9.6,9.797958971,10.80768031,12.08304597,12.9614814,1.86,2.004,0.72,1.092,1.581290323,1.713986014,1.714992711,1.86094597,1.994492417,2.124542304,18.06,17.554,2.53,1.082,17.70557586,17.22302596,17.88190985,17.3846284,18.23635106,17.72816347,842.68,751.816,454.32,285.784,597.7392605,539.5599136,709.7203111,629.0956554,957.3485493,873.7148813,chalc
Ni2B,mp-2536,3.177002321,-431.85,1503.15,1230.0,5.671045873,285.8301907,154.4533876,-0.289929523,-6.369607603,8.10839559,0.421608724,34.7522,42.7326,23.9412,35.52526667,18.25882527,23.70159449,25.18996521,33.39500154,42.20066898,48.32772885,1.1,1.183333333,0.25,0.616666667,1.043181818,1.128688525,1.071214264,1.157076716,1.128051417,1.206579187,16.5,20.33333333,11.5,17.0,8.484848485,11.05263158,11.83215957,15.76747033,20.11218536,23.04343724,3.0,3.333333333,1.0,2.0,2.666666667,3.0,2.828427125,3.174802104,3.16227766,3.464101615,11.5,11.0,1.5,2.333333333,11.30434783,10.83333333,11.40175425,10.91392883,11.5974135,11.09053651,1.975,1.953333333,0.065,0.593333333,1.972860759,1.951452421,1.97393009,1.952385772,1.976069331,1.954294417,5.49,5.856666667,1.1,2.93,5.269599271,5.646733897,5.37867084,5.755438927,5.599116002,5.947781099,2038.5,1935.0,310.5,369.0,1991.205298,1894.991597,2014.713875,1914.212573,2062.01176,1957.018906,bor
Ni2P,mp-21167,3.141496806,127.3833333,1385.15,1112.0,4.89683245,203.3156192,89.13770035,-0.477534716,-6.13517787,7.387820358,1.94091688,44.833581,49.45352067,13.859819,28.804346,40.54896714,45.20743067,42.63748823,47.43047759,46.9270132,51.15077171,1.175,1.233333333,0.175,0.566666667,1.14893617,1.208955224,1.161895004,1.221487927,1.187960437,1.24432043,21.5,23.66666667,6.5,13.66666667,19.53488372,21.72413793,20.49390153,22.7406273,22.46107745,24.44722206,3.5,3.666666667,0.5,1.666666667,3.428571429,3.6,3.464101615,3.634241186,3.535533906,3.696845502,12.5,11.66666667,2.5,1.666666667,12.0,11.25,12.24744871,11.44714243,12.74754878,11.90238071,2.05,2.003333333,0.14,0.543333333,2.040439024,1.995023847,2.045213925,1.999111188,2.054774927,2.007676933,11.805,10.06666667,5.215,1.28,9.501211351,8.281698253,10.59064682,9.041561936,12.90558987,11.20322275,1022.65,1257.766667,705.35,1046.233333,536.1505892,696.2173876,740.4690405,982.1681564,1242.308997,1422.749368,nitr_gr
Ni2Si,mp-1118,3.184165986,-186.1833333,1528.15,1255.0,5.326774676,219.9702398,104.4467078,-0.550311437,-6.211322856,7.347406647,0.002499969,43.38945,48.49076667,15.30395,29.7671,37.99157366,43.05337822,40.60090499,45.90784416,46.00929533,50.59191542,1.225,1.266666667,0.125,0.533333333,1.212244898,1.254929577,1.218605761,1.260917699,1.231361036,1.272137309,21.0,23.33333333,7.0,14.0,18.66666667,21.0,19.79898987,22.22361473,22.13594362,24.24871131,3.5,3.666666667,0.5,1.666666667,3.428571429,3.6,3.464101615,3.634241186,3.535533906,3.696845502,12.0,11.33333333,2.0,2.0,11.66666667,11.05263158,11.83215957,11.18688942,12.16552506,11.48912529,1.905,1.906666667,0.005,0.64,1.904986877,1.906654991,1.904993438,1.906660832,1.905006562,1.906672494,9.325,8.413333333,2.735,0.373333333,8.522831099,7.763796809,8.914897644,8.060699151,9.717810967,8.799617416,1707.5,1714.333333,20.5,589.6666667,1707.25388,1714.113681,1707.376936,1714.223797,1707.623056,1714.442281,carb_gr
Ni3B,mp-2058,3.154773824,-455.1,1428.15,1155.0,5.515489413,267.6959025,137.2911895,-0.263083617,-6.267797628,8.260441597,0.421608724,34.7522,46.7228,23.9412,41.3173,18.25882527,27.85293164,25.18996521,38.45106896,42.20066898,51.11659058,1.1,1.225,0.25,0.8,1.043181818,1.176923077,1.071214264,1.202555303,1.128051417,1.24398553,16.5,22.25,11.5,19.75,8.484848485,13.02325581,11.83215957,18.20166113,20.11218536,24.37724349,3.0,3.5,1.0,2.5,2.666666667,3.2,2.828427125,3.363585661,3.16227766,3.605551275,11.5,10.75,1.5,4.25,11.30434783,10.6122449,11.40175425,10.67789972,11.5974135,10.82820391,1.975,1.9425,0.065,0.9225,1.972860759,1.940921544,1.97393009,1.941701952,1.976069331,1.943315466,5.49,6.04,1.1,3.845,5.269599271,5.856295547,5.37867084,5.95360738,5.599116002,6.114662705,2038.5,1883.25,310.5,708.75,1991.205298,1850.289231,2014.713875,1865.857866,2062.01176,1902.350717,bor
Ni3S2,mp-362,2.96995146,-258.994,933.15,660.0,4.85424604,143.4435407,60.29282279,-0.636190251,-5.493279278,5.961738947,10.61568798,45.3792,48.04204,13.3142,22.39004,41.47283053,44.05815175,43.38206854,46.08568622,47.2920682,49.78167145,1.175,1.21,0.175,0.41,1.14893617,1.184210526,1.161895004,1.197292497,1.187960437,1.222088377,22.0,23.2,6.0,10.4,20.36363636,21.53846154,21.16601049,22.38426362,22.8035085,23.93324048,3.5,3.6,0.5,1.2,3.428571429,3.529411765,3.464101615,3.565204916,3.535533906,3.633180425,13.0,12.4,3.0,0.4,12.30769231,11.76470588,12.64911064,12.06835267,13.34166406,12.74362586,2.245,2.178,0.335,0.114,2.195011136,2.131401384,2.219864861,2.154110128,2.269856824,2.202593925,11.06,10.166,4.47,2.258,9.25340868,8.561376945,10.11645689,9.285383192,11.92914498,11.06929176,1058.18,1192.144,669.82,881.456,634.188966,726.1138955,819.1984375,951.0865496,1252.359271,1360.852599,chalc
NiAs,mp-590,3.093824272,-167.85,1241.15,968.0,4.206309043,130.8909099,53.97571588,-0.285800403,-5.504965333,7.640999563,1.805992901,66.8075,66.8075,8.1141,8.1141,65.82200258,65.82200258,66.31292059,66.31292059,67.29844482,67.29844482,1.25,1.25,0.1,0.1,1.242,1.242,1.245993579,1.245993579,1.25399362,1.25399362,30.5,30.5,2.5,2.5,30.29508197,30.29508197,30.39736831,30.39736831,30.6022875,30.6022875,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,12.5,12.5,2.5,2.5,12.0,12.0,12.24744871,12.24744871,12.74754878,12.74754878,2.045,2.045,0.135,0.135,2.03608802,2.03608802,2.040539144,2.040539144,2.049451146,2.049451146,9.77,9.77,3.18,3.18,8.734953941,8.734953941,9.237992206,9.237992206,10.27449755,10.27449755,1409.0,1409.0,319.0,319.0,1336.777857,1336.777857,1372.413932,1372.413932,1444.659822,1444.659822,nitr_gr
NiB,mp-14019,3.131345942,-685.35,1353.15,1080.0,5.880632395,291.8040052,177.6743886,-0.242094934,-6.471701155,7.165930276,0.421608724,34.7522,34.7522,23.9412,23.9412,18.25882527,18.25882527,25.18996521,25.18996521,42.20066898,42.20066898,1.1,1.1,0.25,0.25,1.043181818,1.043181818,1.071214264,1.071214264,1.128051417,1.128051417,16.5,16.5,11.5,11.5,8.484848485,8.484848485,11.83215957,11.83215957,20.11218536,20.11218536,3.0,3.0,1.0,1.0,2.666666667,2.666666667,2.828427125,2.828427125,3.16227766,3.16227766,11.5,11.5,1.5,1.5,11.30434783,11.30434783,11.40175425,11.40175425,11.5974135,11.5974135,1.975,1.975,0.065,0.065,1.972860759,1.972860759,1.97393009,1.97393009,1.976069331,1.976069331,5.49,5.49,1.1,1.1,5.269599271,5.269599271,5.37867084,5.37867084,5.599116002,5.599116002,2038.5,2038.5,310.5,310.5,1991.205298,1991.205298,2014.713875,2014.713875,2062.01176,2062.01176,bor
NiI2,mp-27638,3.029444656,236.25,1070.15,797.0,2.534693543,28.06624987,11.12911449,-0.022632077,-2.965245387,5.584908626,13.11849437,92.798935,104.1674467,34.105535,65.03851333,80.2644429,91.47017189,86.30443105,98.1403726,98.8677392,109.0174362,1.375,1.383333333,0.025,0.483333333,1.374545455,1.382926829,1.374772708,1.383130888,1.375227254,1.383534122,40.5,44.66666667,12.5,26.0,36.64197531,40.8440367,38.52272057,42.84530678,42.38513891,46.19523785,4.5,4.666666667,0.5,2.0,4.444444444,4.615384615,4.472135955,4.641588834,4.527692569,4.69041576,13.5,14.66666667,3.5,8.0,12.59259259,13.78378378,13.03840481,14.24402129,13.94632568,15.03329638,2.285,2.41,0.375,1.136666667,2.22345733,2.35212963,2.254018633,2.381947656,2.315566885,2.435795558,16.155,19.34333333,9.565,14.95,10.49178582,13.07157841,13.01901686,16.33587673,18.77427096,21.34217187,1057.425,833.9,670.575,318.1,632.1741968,521.8601819,817.6043053,637.1029952,1252.125577,1046.46864,hal
NiO,mp-19009,3.347944424,1336.75,2228.15,1955.0,5.177785438,164.8170777,50.89273227,-1.037390508,-4.968134143,6.617519556,44.30194729,37.3464,37.3464,21.347,21.347,25.1445704,25.1445704,30.64407257,30.64407257,43.01683394,43.01683394,0.975,0.975,0.375,0.375,0.830769231,0.830769231,0.9,0.9,1.044629121,1.044629121,18.0,18.0,10.0,10.0,12.44444444,12.44444444,14.96662955,14.96662955,20.59126028,20.59126028,3.0,3.0,1.0,1.0,2.666666667,2.666666667,2.828427125,2.828427125,3.16227766,3.16227766,13.0,13.0,3.0,3.0,12.30769231,12.30769231,12.64911064,12.64911064,13.34166406,13.34166406,2.675,2.675,0.765,0.765,2.456224299,2.456224299,2.56327915,2.56327915,2.782238308,2.782238308,11.975,11.975,5.385,5.385,9.553436326,9.553436326,10.69590576,10.69590576,13.13007426,13.13007426,891.4,891.4,836.6,836.6,106.2310972,106.2310972,307.7245522,307.7245522,1222.494793,1222.494793,ox
NiS,mp-1547,3.029444656,11.97,1070.15,797.0,4.746434845,129.6874538,54.69625837,-0.690433642,-5.316839475,5.477143979,10.61568798,45.3792,45.3792,13.3142,13.3142,41.47283053,41.47283053,43.38206854,43.38206854,47.2920682,47.2920682,1.175,1.175,0.175,0.175,1.14893617,1.14893617,1.161895004,1.161895004,1.187960437,1.187960437,22.0,22.0,6.0,6.0,20.36363636,20.36363636,21.16601049,21.16601049,22.8035085,22.8035085,3.5,3.5,0.5,0.5,3.428571429,3.428571429,3.464101615,3.464101615,3.535533906,3.535533906,13.0,13.0,3.0,3.0,12.30769231,12.30769231,12.64911064,12.64911064,13.34166406,13.34166406,2.245,2.245,0.335,0.335,2.195011136,2.195011136,2.219864861,2.219864861,2.269856824,2.269856824,11.06,11.06,4.47,4.47,9.25340868,9.25340868,10.11645689,10.11645689,11.92914498,11.92914498,1058.18,1058.18,669.82,669.82,634.188966,634.188966,819.1984375,819.1984375,1252.359271,1252.359271,chalc
NiSb,mp-810,3.138350073,59.26,1375.15,1102.0,4.06318363,110.0610131,44.69260856,-0.270855453,-5.225266145,8.564299413,0.488801458,90.2267,90.2267,31.5333,31.5333,79.20613725,79.20613725,84.53702375,84.53702375,95.57827369,95.57827369,1.4,1.4,0.05,0.05,1.398214286,1.398214286,1.399106858,1.399106858,1.400892573,1.400892573,39.5,39.5,11.5,11.5,36.15189873,36.15189873,37.78888726,37.78888726,41.14000486,41.14000486,4.5,4.5,0.5,0.5,4.444444444,4.444444444,4.472135955,4.472135955,4.527692569,4.527692569,12.5,12.5,2.5,2.5,12.0,12.0,12.24744871,12.24744871,12.74754878,12.74754878,1.98,1.98,0.07,0.07,1.977525253,1.977525253,1.978762239,1.978762239,1.981236987,1.981236987,12.39,12.39,5.8,5.8,9.674907183,9.674907183,10.94861178,10.94861178,13.68035453,13.68035453,1315.89,1315.89,412.11,412.11,1186.825525,1186.825525,1249.692698,1249.692698,1378.91303,1378.91303,nitr_gr
NiSi2,mp-2291,3.16824697,-227.5166667,1473.15,1200.0,5.04073849,146.6488433,81.25936818,-0.354086143,-5.89628718,4.724646143,0.002499969,43.38945,38.28813333,15.30395,0.8408,37.99157366,33.99479115,40.60090499,35.9074471,46.00929533,40.91660553,1.225,1.183333333,0.125,0.283333333,1.212244898,1.172368421,1.218605761,1.177713662,1.231361036,1.189187398,21.0,18.66666667,7.0,0.0,18.66666667,16.8,19.79898987,17.6388947,22.13594362,19.79898987,3.5,3.333333333,0.5,0.666666667,3.428571429,3.272727273,3.464101615,3.301927249,3.535533906,3.366501646,12.0,12.66666667,2.0,6.0,11.66666667,12.35294118,11.83215957,12.51464949,12.16552506,12.80624847,1.905,1.903333333,0.005,0.63,1.904986877,1.903321678,1.904993438,1.903327502,1.905006562,1.903339171,9.325,10.23666667,2.735,5.843333333,8.522831099,9.446362916,8.914897644,9.859616208,9.717810967,10.55644037,1707.5,1700.666667,20.5,548.6666667,1707.25388,1700.448765,1707.376936,1700.557422,1707.623056,1700.776489,carb_gr
Pb3O4,mp-22633,2.88826376,484.4314286,773.15,500.0,4.665615931,54.69055492,20.94277221,-1.455742163,-5.472946524,8.223901332,26.51030546,111.5997,97.94251429,95.6003,79.65748571,29.70505906,26.4662151,57.5766939,47.95100565,146.9486659,136.1823584,1.2,1.114285714,0.6,0.428571429,0.9,0.84,1.039230485,0.960797331,1.341640786,1.262650274,45.0,39.71428571,37.0,30.57142857,14.57777778,13.04545455,25.61249695,21.68989042,58.25804665,54.02115988,4.0,3.714285714,2.0,1.428571429,3.0,2.8,3.464101615,3.202657771,4.472135955,4.208834246,15.0,15.14285714,1.0,3.142857143,14.93333333,15.07692308,14.96662955,15.11006356,15.03329638,15.17516769,2.885,2.964285714,0.555,0.967142857,2.778232236,2.856741344,2.831112855,2.911005837,2.937898909,3.014751826,17.81,17.74571429,0.45,2.094285714,17.79862998,17.73461637,17.80431408,17.74015111,17.8156841,17.75130257,327.705,288.7185714,272.905,226.09,100.4361484,89.75783298,181.4205832,152.9023897,426.4595011,395.3676908,ox
PbS,mp-21276,3.141810229,891.665,1386.15,1113.0,3.95612976,37.9820767,16.77082733,-0.864756712,-4.45754642,7.333909255,1.550356299,119.6325,119.6325,87.5675,87.5675,55.53564458,55.53564458,81.50992578,81.50992578,148.2565416,148.2565416,1.4,1.4,0.4,0.4,1.285714286,1.285714286,1.341640786,1.341640786,1.456021978,1.456021978,49.0,49.0,33.0,33.0,26.7755102,26.7755102,36.22154055,36.22154055,59.07622195,59.07622195,4.5,4.5,1.5,1.5,4.0,4.0,4.242640687,4.242640687,4.74341649,4.74341649,15.0,15.0,1.0,1.0,14.93333333,14.93333333,14.96662955,14.96662955,15.03329638,15.03329638,2.455,2.455,0.125,0.125,2.448635438,2.448635438,2.451815654,2.451815654,2.458180221,2.458180221,16.895,16.895,1.365,1.365,16.78471737,16.78471737,16.83976841,16.83976841,16.95005162,16.95005162,494.485,494.485,106.125,106.125,471.7087467,471.7087467,482.9626275,482.9626275,505.7449267,505.7449267,chalc
PbSe,mp-2201,3.130703566,803.845,1351.15,1078.0,3.39251598,33.90422534,14.61483812,-0.560660086,-4.1649106,7.886316966,1.202708937,143.08,143.08,64.12,64.12,114.3452055,114.3452055,127.9082171,127.9082171,156.7904997,156.7904997,1.475,1.475,0.325,0.325,1.403389831,1.403389831,1.438749457,1.438749457,1.510380747,1.510380747,58.0,58.0,24.0,24.0,48.06896552,48.06896552,52.80151513,52.80151513,62.76941931,62.76941931,5.0,5.0,1.0,1.0,4.8,4.8,4.898979486,4.898979486,5.099019514,5.099019514,15.0,15.0,1.0,1.0,14.93333333,14.93333333,14.96662955,14.96662955,15.03329638,15.03329638,2.44,2.44,0.11,0.11,2.435040984,2.435040984,2.437519231,2.437519231,2.44247825,2.44247825,17.34,17.34,0.92,0.92,17.291188,17.291188,17.3155768,17.3155768,17.36438885,17.36438885,547.305,547.305,53.305,53.305,542.1133372,542.1133372,544.7029833,544.7029833,549.8947045,549.8947045,chalc
PbTe,mp-19717,3.07814857,535.515,1197.15,924.0,3.117491965,29.00699685,13.64605766,-0.405773505,-3.833718745,7.856997091,1.313793393,167.4,167.4,39.8,39.8,157.9373955,157.9373955,162.599877,162.599877,172.0662663,172.0662663,1.6,1.6,0.2,0.2,1.575,1.575,1.587450787,1.587450787,1.61245155,1.61245155,67.0,67.0,15.0,15.0,63.64179104,63.64179104,65.29931087,65.29931087,68.65857558,68.65857558,5.5,5.5,0.5,0.5,5.454545455,5.454545455,5.477225575,5.477225575,5.522680509,5.522680509,15.0,15.0,1.0,1.0,14.93333333,14.93333333,14.96662955,14.96662955,15.03329638,15.03329638,2.215,2.215,0.115,0.115,2.209029345,2.209029345,2.212012658,2.212012658,2.217983318,2.217983318,19.36,19.36,1.1,1.1,19.2975,19.2975,19.32872474,19.32872474,19.39122482,19.39122482,661.635,661.635,61.025,61.025,656.0064425,656.0064425,658.8147104,658.8147104,664.4433188,664.4433188,chalc
PdO,mp-1336,3.009939309,81.725,1023.15,750.0,4.356388275,111.9917646,36.00189522,-0.799161191,-5.510237395,7.793970984,31.91409709,61.2097,61.2097,45.2103,45.2103,27.81677002,27.81677002,41.26325421,41.26325421,76.09598281,76.09598281,1.0,1.0,0.4,0.4,0.84,0.84,0.916515139,0.916515139,1.077032961,1.077032961,27.0,27.0,19.0,19.0,13.62962963,13.62962963,19.18332609,19.18332609,33.01514804,33.01514804,3.5,3.5,1.5,1.5,2.857142857,2.857142857,3.16227766,3.16227766,3.807886553,3.807886553,13.0,13.0,3.0,3.0,12.30769231,12.30769231,12.64911064,12.64911064,13.34166406,13.34166406,2.82,2.82,0.62,0.62,2.683687943,2.683687943,2.750999818,2.750999818,2.887351728,2.887351728,12.96,12.96,4.4,4.4,11.46617284,11.46617284,12.19022559,12.19022559,13.68654814,13.68654814,941.425,941.425,886.625,886.625,106.4101123,106.4101123,316.507725,316.507725,1293.207223,1293.207223,ox
Pr2S3,mp-15179,3.309236143,1321.934,2038.15,1765.0,6.233987653,84.41459722,40.8255767,-2.451995753,-6.448149331,5.135388981,40.88142422,86.486325,75.60206,54.421325,37.12406,52.24182895,46.40214049,67.21758548,57.96856843,102.1839764,92.51424142,1.425,1.34,0.425,0.14,1.298245614,1.225165563,1.360147051,1.278994543,1.487027236,1.403210604,37.5,33.2,21.5,14.0,25.17333333,22.58373206,30.72458299,26.96576803,43.22614949,39.3192065,5.5,5.0,2.5,1.4,4.363636364,4.0,4.898979486,4.44128607,6.041522987,5.567764363,10.5,11.6,5.5,7.6,7.619047619,8.510638298,8.94427191,10.04754573,11.85326959,12.79062156,1.855,2.0,0.725,1.096,1.571644205,1.704912281,1.707454245,1.854399071,1.991645049,2.122404297,18.165,17.638,2.635,0.998,17.78276906,17.28140381,17.97286844,17.45533577,18.35512054,17.82595131,798.18,716.216,409.82,250.184,587.7607557,533.0251413,684.9371358,611.4591794,897.2422999,821.0966409,chalc
PtSi,mp-696,3.176713302,-362.05,1502.15,1229.0,5.731021255,178.1474576,73.43641172,-0.665131928,-6.41228111,12.05589018,3.545616572,111.58475,111.58475,83.49925,83.49925,49.10197569,49.10197569,74.0204815,74.0204815,139.3674323,139.3674323,1.225,1.225,0.125,0.125,1.212244898,1.212244898,1.218605761,1.218605761,1.231361036,1.231361036,46.0,46.0,32.0,32.0,23.73913043,23.73913043,33.04542328,33.04542328,56.0357029,56.0357029,4.5,4.5,1.5,1.5,4.0,4.0,4.242640687,4.242640687,4.74341649,4.74341649,12.0,12.0,2.0,2.0,11.66666667,11.66666667,11.83215957,11.83215957,12.16552506,12.16552506,2.09,2.09,0.19,0.19,2.072727273,2.072727273,2.081345719,2.081345719,2.098618593,2.098618593,10.575,10.575,1.485,1.485,10.36646809,10.36646809,10.4702149,10.4702149,10.67875695,10.67875695,1864.2,1864.2,177.2,177.2,1847.3564,1847.3564,1855.75909,1855.75909,1872.602862,1872.602862,carb_gr
